"","Nome","Clube","Preço","J","Média","Últ. Pont.","Variação","RB","G","A","SG","FS","FF","FD","FT","DD","DP","GC","CV","CA","PP","GS","FC","I","PE"
"320","Jailson (MEI)","Grêmio","4,29",14,"2,24","-0,30","-0,57",24,1,NA,NA,9,NA,2,NA,NA,NA,NA,NA,2,NA,NA,17,NA,23
"321","Guerra (MEI)","Palmeiras","7,89",4,"2,23","0,00","0,00",2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7
"322","Rafael Marques (ATA)","Sport","3,64",16,"2,23","-0,30","-0,40",10,1,1,NA,15,8,9,NA,NA,NA,NA,NA,1,NA,NA,12,6,20
"323","Gustavo Scarpa (MEI)","Palmeiras","9,08",6,"2,23","0,00","0,00",7,NA,NA,NA,8,8,2,NA,NA,NA,NA,NA,1,NA,NA,5,NA,18
"324","Raul (MEI)","Vasco","2,13",3,"2,23","3,00","0,21",3,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"325","Vinícius (MEI)","Bahia","4,97",18,"2,21","-0,90","-0,87",12,2,1,NA,8,18,10,NA,NA,NA,NA,NA,2,1,NA,11,3,49
"326","Denilson (ATA)","Atlético-MG","7,66",8,"2,21","0,00","-0,75",3,2,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,11,3,12
"327","Léo Cittadini (MEI)","Santos","7,97",12,"2,18","0,00","0,00",13,NA,1,NA,12,4,2,NA,NA,NA,NA,NA,2,NA,NA,9,1,3
"328","Wellington (MEI)","Atlético-PR","3,54",8,"2,17","0,00","0,00",10,1,NA,NA,1,3,2,NA,NA,NA,NA,NA,2,NA,NA,8,NA,10
"329","Rossi (ATA)","Internacional","5,17",13,"2,17","7,90","1,33",8,1,2,NA,14,2,3,1,NA,NA,NA,NA,2,1,NA,9,NA,15
"330","Giovanni Augusto (MEI)","Vasco","7,16",11,"2,17","0,00","0,00",14,NA,2,NA,15,7,4,NA,NA,NA,NA,NA,1,1,NA,14,NA,40
"331","Moisés (MEI)","Palmeiras","5,58",16,"2,16","2,30","0,40",23,1,NA,NA,17,5,4,1,NA,NA,NA,NA,4,NA,NA,21,NA,32
"332","Brenner (ATA)","Botafogo","5,75",10,"2,16","5,40","1,01",6,1,NA,NA,20,4,3,NA,NA,NA,NA,NA,2,NA,NA,9,2,9
"333","Aylon (ATA)","América-MG","7,06",10,"2,16","0,00","0,00",7,NA,1,NA,14,9,5,1,NA,NA,NA,NA,2,NA,NA,14,5,12
"334","Matheus Alessandro (ATA)","Fluminense","3,83",13,"2,15","2,80","-0,13",10,NA,1,NA,25,8,4,NA,NA,NA,NA,NA,4,NA,NA,7,3,9
"335","Douglas (MEI)","Corinthians","3,64",10,"2,14","2,30","0,06",15,NA,1,NA,6,6,2,NA,NA,NA,NA,NA,2,NA,NA,15,NA,16
"336","Caio Henrique (MEI)","Paraná","4,44",19,"2,14","0,40","0,03",19,NA,3,NA,13,9,3,NA,NA,NA,NA,NA,1,NA,NA,12,2,37
"337","Frazan (ZAG)","Fluminense","3,74",4,"2,12","0,00","0,00",3,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"338","Felipe Azevedo (ATA)","Ceará","4,94",16,"2,11","0,00","0,00",11,1,2,NA,16,5,4,NA,NA,NA,NA,NA,NA,NA,NA,15,1,32
"339","Carpegiani (TEC)","Vitória","7,92",2,"2,11","1,63","-0,18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Leandro Vilela (MEI)","Paraná","4,40",15,"2,11","1,40","0,49",33,NA,NA,NA,22,8,1,NA,NA,NA,NA,NA,5,NA,NA,30,NA,38
"341","Lenon (LAT)","Vasco","3,18",2,"2,10","4,50","0,96",1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
"342","Derlis González (ATA)","Santos","7,66",2,"2,10","0,00","0,00",2,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,2
"343","Jandrei (GOL)","Chapecoense","4,80",19,"2,09","0,00","0,00",1,NA,NA,5,3,NA,NA,NA,23,NA,NA,NA,1,NA,26,NA,NA,11
"344","Paulo Roberto (MEI)","Corinthians","2,83",5,"2,08","0,00","0,00",11,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,7
"345","Robinho (MEI)","Cruzeiro","5,60",17,"2,07","1,20","0,49",20,1,3,NA,18,8,2,NA,NA,NA,NA,NA,5,NA,NA,20,2,49
"346","Matheus Rossetto (MEI)","Atlético-PR","8,96",10,"2,06","0,00","0,00",15,1,NA,NA,4,3,NA,NA,NA,NA,NA,NA,1,NA,NA,10,2,21
"347","Mateus Vital (MEI)","Corinthians","5,00",18,"2,05","-0,30","-0,29",8,1,1,NA,16,7,4,1,NA,NA,NA,NA,NA,NA,NA,5,2,20
"348","Leandro Pereira (ATA)","Chapecoense","5,76",16,"2,04","0,00","0,00",12,2,NA,NA,19,9,6,1,NA,NA,NA,1,2,NA,NA,24,9,9
"349","Everson (ZAG)","Bahia","3,22",5,"2,04","0,00","0,00",4,NA,NA,1,2,2,NA,1,NA,NA,NA,NA,1,NA,NA,3,1,8
"350","Edenílson (MEI)","Internacional","7,84",16,"2,03","-1,50","-0,30",15,1,2,NA,18,7,2,NA,NA,NA,NA,NA,4,NA,NA,12,NA,36
"351","Robinho (ATA)","América-MG","4,13",6,"2,03","0,00","0,00",4,NA,1,NA,2,4,1,1,NA,NA,NA,NA,1,NA,NA,4,1,9
"352","Henrique (LAT)","Vasco","6,41",13,"2,02","6,00","1,04",17,NA,1,3,18,2,1,NA,NA,NA,NA,1,4,NA,NA,20,1,25
"353","Ezequiel (ATA)","Botafogo","4,51",8,"2,02","1,00","-0,18",4,NA,1,NA,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"354","Kelvin (ATA)","Vasco","5,65",8,"2,01","0,00","0,00",1,1,2,NA,5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,9
"355","Luis Ricardo (LAT)","Botafogo","3,36",6,"2,00","0,00","0,00",5,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15
"356","Douglas Grolli (ZAG)","Bahia","3,33",3,"2,00","0,00","0,00",2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,5
"357","Marlon (LAT)","Fluminense","4,70",9,"2,00","0,00","0,00",16,NA,NA,2,4,4,1,NA,NA,NA,NA,NA,3,NA,NA,12,1,33
"358","Jonatan Álvez (ATA)","Internacional","6,28",5,"2,00","0,00","0,00",1,2,NA,NA,5,3,1,NA,NA,NA,NA,NA,3,NA,NA,9,2,7
"359","Araruna (MEI)","São Paulo","3,10",5,"2,00","0,00","0,00",7,NA,1,NA,8,1,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,11
"360","Caíque (ATA)","São Paulo","1,15",1,"2,00","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Gustavo Bochecha (MEI)","Botafogo","3,50",7,"1,99","-1,20","-1,23",13,NA,NA,NA,11,3,NA,NA,NA,NA,NA,NA,3,NA,NA,6,NA,15
"362","Thiago Neves (MEI)","Cruzeiro","8,60",14,"1,98","-0,30","-1,88",8,1,NA,NA,13,9,13,NA,NA,NA,NA,NA,1,NA,NA,8,7,40
"363","André (ATA)","Grêmio","7,68",15,"1,96","1,80","-0,41",9,3,NA,NA,25,11,5,NA,NA,NA,NA,NA,3,NA,NA,32,11,27
"364","Guilherme (MEI)","Atlético-PR","7,99",11,"1,96","0,00","0,00",7,2,NA,NA,15,7,2,NA,NA,NA,NA,NA,3,NA,NA,12,NA,28
"365","Rodrigo Pimpão (ATA)","Botafogo","4,61",15,"1,95","3,70","0,52",18,1,NA,NA,16,7,4,NA,NA,NA,NA,NA,5,NA,NA,11,NA,29
"366","Wanderson (ZAG)","Atlético-PR","4,39",10,"1,95","0,00","0,00",11,NA,NA,4,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,16,1,22
"367","Wescley (MEI)","Ceará","4,23",9,"1,94","0,00","0,00",5,2,NA,NA,4,5,2,NA,NA,NA,NA,NA,1,NA,NA,13,1,18
"368","Raphael Alemão (ATA)","Paraná","3,40",5,"1,94","0,50","-0,14",3,NA,NA,NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"369","Marcelo Hermes (LAT)","Cruzeiro","4,00",7,"1,93","0,00","0,00",13,NA,NA,1,6,4,NA,NA,NA,NA,NA,NA,2,NA,NA,9,NA,29
"370","Léo Santos (ZAG)","Corinthians","1,72",5,"1,92","0,00","0,00",NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2
"371","Henrique Dourado (ATA)","Flamengo","10,70",15,"1,91","4,50","-0,29",3,4,NA,NA,23,7,2,NA,NA,NA,NA,1,3,NA,NA,21,6,9
"372","Flávio (MEI)","Bahia","3,35",8,"1,91","0,00","0,00",12,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,4
"373","Michel Bastos (MEI)","Sport","4,03",11,"1,90","-0,80","-0,30",2,2,NA,NA,8,7,2,1,NA,NA,NA,NA,1,NA,NA,9,NA,22
"374","Michel  (MEI)","Grêmio","4,70",2,"1,90","0,00","0,00",3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"375","Fabinho (MEI)","Ceará","3,35",9,"1,89","0,00","0,00",14,NA,NA,NA,12,2,NA,NA,NA,NA,NA,NA,1,NA,NA,9,NA,17
"376","Samuel Xavier (LAT)","Ceará","3,04",9,"1,88","0,00","0,00",9,NA,1,2,19,1,NA,1,NA,NA,NA,1,3,NA,NA,16,1,18
"377","Rayan (ZAG)","Paraná","3,05",12,"1,88","0,00","0,00",18,NA,NA,1,12,5,1,NA,NA,NA,NA,NA,4,NA,NA,16,2,12
"378","Bruno Henrique (ATA)","Santos","9,56",13,"1,88","0,00","0,00",11,1,1,NA,18,12,2,NA,NA,NA,1,NA,2,NA,NA,21,3,17
"379","Shaylon (MEI)","São Paulo","3,00",6,"1,88","0,00","-1,12",NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,1,5
"380","Edílson (LAT)","Cruzeiro","6,89",9,"1,85","0,00","0,00",12,NA,NA,3,7,4,2,NA,NA,NA,NA,NA,6,NA,NA,10,NA,28
"381","Mateus Norton (MEI)","Fluminense","2,49",6,"1,85","0,70","-0,53",12,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,1,NA,NA,7,NA,18
"382","Pedrinho (MEI)","Corinthians","3,32",17,"1,85","0,90","-0,33",11,NA,1,NA,27,12,10,NA,NA,NA,NA,NA,1,NA,NA,14,2,50
"383","Ruy (MEI)","América-MG","4,04",13,"1,82","0,20","0,09",3,1,1,NA,19,4,4,1,NA,NA,NA,NA,NA,NA,NA,3,NA,43
"384","Allione (MEI)","Bahia","4,31",8,"1,82","0,00","0,00",1,1,1,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6
"385","Murilo (ZAG)","Cruzeiro","6,17",4,"1,82","-1,10","-0,21",6,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,7,NA,8
"386","Ricardo (ZAG)","Vasco","4,55",11,"1,78","5,00","0,58",13,NA,NA,3,8,NA,1,NA,NA,NA,NA,NA,5,NA,NA,11,2,12
"387","Terans (MEI)","Atlético-MG","4,08",5,"1,76","0,00","0,00",4,NA,1,NA,4,3,1,NA,NA,NA,NA,NA,1,NA,NA,8,NA,6
"388","Thaciano (MEI)","Grêmio","2,48",9,"1,73","0,00","0,00",7,1,NA,NA,3,2,5,NA,NA,NA,NA,NA,2,NA,NA,11,2,5
"389","Judivan  (ATA)","América-MG","2,55",9,"1,72","0,00","0,00",3,NA,1,NA,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,10,1,6
"390","Jesiel (ZAG)","Atlético-MG","3,27",8,"1,71","0,00","0,00",11,NA,NA,1,3,1,1,NA,NA,NA,NA,NA,2,NA,NA,8,NA,11
"391","Willian Arão (MEI)","Flamengo","3,68",7,"1,70","0,00","0,00",9,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,8,1,7
"392","Lucas Silva (MEI)","Cruzeiro","4,37",12,"1,70","0,00","-0,13",22,NA,NA,NA,13,7,NA,NA,NA,NA,NA,NA,3,NA,NA,23,NA,24
"393","Amaral (MEI)","Chapecoense","3,85",12,"1,70","0,00","0,00",19,NA,NA,NA,5,2,3,NA,NA,NA,NA,NA,1,NA,NA,19,1,13
"394","Miranda (ZAG)","Vasco","1,21",1,"1,70","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"395","Thiaguinho (MEI)","Corinthians","2,65",1,"1,70","0,00","0,00",2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"396","Marcelo Benítez (LAT)","Vitória","3,37",2,"1,70","0,80","-0,27",5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,7
"397","Carlos (ATA)","Paraná","5,56",15,"1,69","0,00","0,00",13,1,NA,NA,19,9,6,NA,NA,NA,NA,NA,4,NA,NA,16,11,15
"398","Nathan (MEI)","Atlético-MG","4,32",4,"1,68","0,70","-0,11",4,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,13
"399","Marcos Vinícius (MEI)","Botafogo","3,80",4,"1,67","0,00","0,00",3,NA,NA,NA,5,3,NA,1,NA,NA,NA,NA,1,NA,NA,2,NA,9
"400","Renato (MEI)","Santos","6,43",10,"1,66","0,00","0,00",7,1,NA,NA,9,2,2,NA,NA,NA,NA,NA,1,NA,NA,4,2,18
"401","Yago (MEI)","Vitória","8,28",15,"2,36","-0,80","-0,80",17,1,NA,NA,36,12,5,NA,NA,NA,NA,1,4,NA,NA,19,1,29
"402","Werley (ZAG)","Vasco","5,87",6,"2,35","0,00","0,00",9,NA,NA,1,5,3,2,NA,NA,NA,1,NA,NA,NA,NA,8,NA,9
"403","Carlos Sánchez (MEI)","Santos","10,18",2,"2,35","0,00","0,00",3,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8
"404","Alisson (MEI)","Grêmio","6,81",7,"2,34","3,60","0,51",5,NA,NA,NA,10,5,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,13
"405","Neto Moura (MEI)","Sport","4,81",10,"2,33","0,00","0,00",13,NA,NA,NA,10,3,3,NA,NA,NA,NA,NA,1,NA,NA,8,NA,4
"406","Márcio Araújo (MEI)","Chapecoense","5,35",17,"2,32","0,00","0,00",30,NA,NA,NA,17,3,2,NA,NA,NA,NA,NA,1,NA,NA,15,NA,31
"407","Jeferson (LAT)","Vitória","4,93",16,"2,32","1,60","-0,36",24,NA,1,3,14,2,1,NA,NA,NA,NA,NA,4,NA,NA,19,1,35
"408","Igor (LAT)","Paraná","2,89",10,"2,31","0,00","0,00",14,NA,NA,2,4,8,NA,NA,NA,NA,NA,NA,3,NA,NA,7,1,21
"409","Edinho (ATA)","Atlético-MG","3,36",1,"2,30","0,00","0,00",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","Léo Ceará (ATA)","Vitória","2,57",1,"2,30","2,30","0,57",NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"411","Pedro Henrique (ZAG)","Corinthians","5,02",10,"2,30","-0,30","-0,39",12,NA,NA,3,8,3,1,NA,NA,NA,NA,NA,4,NA,NA,10,NA,15
"412","Araos (MEI)","Corinthians","6,04",4,"2,30","-0,60","-1,00",9,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,10
"413","Raphael Veiga (MEI)","Atlético-PR","7,70",15,"2,29","0,00","0,00",4,2,3,NA,16,4,9,NA,NA,NA,NA,NA,5,NA,NA,13,NA,27
"414","Manoel (ZAG)","Cruzeiro","4,37",5,"2,28","0,00","0,00",1,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,7
"415","Marcelo (MEI)","Botafogo","3,27",3,"2,27","0,00","0,00",3,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1
"416","Arnaldo (LAT)","Ceará","5,49",7,"2,26","0,00","0,00",7,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,14
"417","Bruno Guimarães (MEI)","Atlético-PR","6,27",14,"2,26","0,00","0,00",20,NA,NA,NA,38,2,NA,NA,NA,NA,NA,NA,3,NA,NA,16,NA,16
"418","Jadson (MEI)","Fluminense","8,21",19,"2,25","2,50","0,58",32,NA,1,NA,27,6,5,NA,NA,NA,NA,NA,3,NA,NA,24,1,53
"419","Alex Santana (MEI)","Paraná","3,60",11,"2,24","3,90","-0,73",7,1,NA,NA,12,8,5,NA,NA,NA,NA,NA,3,NA,NA,8,NA,8
"420","Jailson (MEI)","Grêmio","4,29",14,"2,24","-0,30","-0,57",24,1,NA,NA,9,NA,2,NA,NA,NA,NA,NA,2,NA,NA,17,NA,23
"421","Guerra (MEI)","Palmeiras","7,89",4,"2,23","0,00","0,00",2,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7
"422","Rafael Marques (ATA)","Sport","3,64",16,"2,23","-0,30","-0,40",10,1,1,NA,15,8,9,NA,NA,NA,NA,NA,1,NA,NA,12,6,20
"423","Gustavo Scarpa (MEI)","Palmeiras","9,08",6,"2,23","0,00","0,00",7,NA,NA,NA,8,8,2,NA,NA,NA,NA,NA,1,NA,NA,5,NA,18
"424","Raul (MEI)","Vasco","2,13",3,"2,23","3,00","0,21",3,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"425","Vinícius (MEI)","Bahia","4,97",18,"2,21","-0,90","-0,87",12,2,1,NA,8,18,10,NA,NA,NA,NA,NA,2,1,NA,11,3,49
"426","Denilson (ATA)","Atlético-MG","7,66",8,"2,21","0,00","-0,75",3,2,NA,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,11,3,12
"427","Léo Cittadini (MEI)","Santos","7,97",12,"2,18","0,00","0,00",13,NA,1,NA,12,4,2,NA,NA,NA,NA,NA,2,NA,NA,9,1,3
"428","Wellington (MEI)","Atlético-PR","3,54",8,"2,17","0,00","0,00",10,1,NA,NA,1,3,2,NA,NA,NA,NA,NA,2,NA,NA,8,NA,10
"429","Rossi (ATA)","Internacional","5,17",13,"2,17","7,90","1,33",8,1,2,NA,14,2,3,1,NA,NA,NA,NA,2,1,NA,9,NA,15
"430","Giovanni Augusto (MEI)","Vasco","7,16",11,"2,17","0,00","0,00",14,NA,2,NA,15,7,4,NA,NA,NA,NA,NA,1,1,NA,14,NA,40
"431","Moisés (MEI)","Palmeiras","5,58",16,"2,16","2,30","0,40",23,1,NA,NA,17,5,4,1,NA,NA,NA,NA,4,NA,NA,21,NA,32
"432","Brenner (ATA)","Botafogo","5,75",10,"2,16","5,40","1,01",6,1,NA,NA,20,4,3,NA,NA,NA,NA,NA,2,NA,NA,9,2,9
"433","Aylon (ATA)","América-MG","7,06",10,"2,16","0,00","0,00",7,NA,1,NA,14,9,5,1,NA,NA,NA,NA,2,NA,NA,14,5,12
"434","Matheus Alessandro (ATA)","Fluminense","3,83",13,"2,15","2,80","-0,13",10,NA,1,NA,25,8,4,NA,NA,NA,NA,NA,4,NA,NA,7,3,9
"435","Douglas (MEI)","Corinthians","3,64",10,"2,14","2,30","0,06",15,NA,1,NA,6,6,2,NA,NA,NA,NA,NA,2,NA,NA,15,NA,16
"436","Caio Henrique (MEI)","Paraná","4,44",19,"2,14","0,40","0,03",19,NA,3,NA,13,9,3,NA,NA,NA,NA,NA,1,NA,NA,12,2,37
"437","Frazan (ZAG)","Fluminense","3,74",4,"2,12","0,00","0,00",3,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"438","Felipe Azevedo (ATA)","Ceará","4,94",16,"2,11","0,00","0,00",11,1,2,NA,16,5,4,NA,NA,NA,NA,NA,NA,NA,NA,15,1,32
"439","Carpegiani (TEC)","Vitória","7,92",2,"2,11","1,63","-0,18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","Leandro Vilela (MEI)","Paraná","4,40",15,"2,11","1,40","0,49",33,NA,NA,NA,22,8,1,NA,NA,NA,NA,NA,5,NA,NA,30,NA,38
"441","Lenon (LAT)","Vasco","3,18",2,"2,10","4,50","0,96",1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
"442","Derlis González (ATA)","Santos","7,66",2,"2,10","0,00","0,00",2,NA,1,NA,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,2
"443","Jandrei (GOL)","Chapecoense","4,80",19,"2,09","0,00","0,00",1,NA,NA,5,3,NA,NA,NA,23,NA,NA,NA,1,NA,26,NA,NA,11
"444","Paulo Roberto (MEI)","Corinthians","2,83",5,"2,08","0,00","0,00",11,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,7
"445","Robinho (MEI)","Cruzeiro","5,60",17,"2,07","1,20","0,49",20,1,3,NA,18,8,2,NA,NA,NA,NA,NA,5,NA,NA,20,2,49
"446","Matheus Rossetto (MEI)","Atlético-PR","8,96",10,"2,06","0,00","0,00",15,1,NA,NA,4,3,NA,NA,NA,NA,NA,NA,1,NA,NA,10,2,21
"447","Mateus Vital (MEI)","Corinthians","5,00",18,"2,05","-0,30","-0,29",8,1,1,NA,16,7,4,1,NA,NA,NA,NA,NA,NA,NA,5,2,20
"448","Leandro Pereira (ATA)","Chapecoense","5,76",16,"2,04","0,00","0,00",12,2,NA,NA,19,9,6,1,NA,NA,NA,1,2,NA,NA,24,9,9
"449","Everson (ZAG)","Bahia","3,22",5,"2,04","0,00","0,00",4,NA,NA,1,2,2,NA,1,NA,NA,NA,NA,1,NA,NA,3,1,8
"450","Edenílson (MEI)","Internacional","7,84",16,"2,03","-1,50","-0,30",15,1,2,NA,18,7,2,NA,NA,NA,NA,NA,4,NA,NA,12,NA,36
"451","Robinho (ATA)","América-MG","4,13",6,"2,03","0,00","0,00",4,NA,1,NA,2,4,1,1,NA,NA,NA,NA,1,NA,NA,4,1,9
"452","Henrique (LAT)","Vasco","6,41",13,"2,02","6,00","1,04",17,NA,1,3,18,2,1,NA,NA,NA,NA,1,4,NA,NA,20,1,25
"453","Ezequiel (ATA)","Botafogo","4,51",8,"2,02","1,00","-0,18",4,NA,1,NA,8,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"454","Kelvin (ATA)","Vasco","5,65",8,"2,01","0,00","0,00",1,1,2,NA,5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,9
"455","Luis Ricardo (LAT)","Botafogo","3,36",6,"2,00","0,00","0,00",5,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,15
"456","Douglas Grolli (ZAG)","Bahia","3,33",3,"2,00","0,00","0,00",2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,5
"457","Marlon (LAT)","Fluminense","4,70",9,"2,00","0,00","0,00",16,NA,NA,2,4,4,1,NA,NA,NA,NA,NA,3,NA,NA,12,1,33
"458","Jonatan Álvez (ATA)","Internacional","6,28",5,"2,00","0,00","0,00",1,2,NA,NA,5,3,1,NA,NA,NA,NA,NA,3,NA,NA,9,2,7
"459","Araruna (MEI)","São Paulo","3,10",5,"2,00","0,00","0,00",7,NA,1,NA,8,1,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,11
"460","Caíque (ATA)","São Paulo","1,15",1,"2,00","0,00","0,00",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","Gustavo Bochecha (MEI)","Botafogo","3,50",7,"1,99","-1,20","-1,23",13,NA,NA,NA,11,3,NA,NA,NA,NA,NA,NA,3,NA,NA,6,NA,15
"462","Thiago Neves (MEI)","Cruzeiro","8,60",14,"1,98","-0,30","-1,88",8,1,NA,NA,13,9,13,NA,NA,NA,NA,NA,1,NA,NA,8,7,40
"463","André (ATA)","Grêmio","7,68",15,"1,96","1,80","-0,41",9,3,NA,NA,25,11,5,NA,NA,NA,NA,NA,3,NA,NA,32,11,27
"464","Guilherme (MEI)","Atlético-PR","7,99",11,"1,96","0,00","0,00",7,2,NA,NA,15,7,2,NA,NA,NA,NA,NA,3,NA,NA,12,NA,28
"465","Rodrigo Pimpão (ATA)","Botafogo","4,61",15,"1,95","3,70","0,52",18,1,NA,NA,16,7,4,NA,NA,NA,NA,NA,5,NA,NA,11,NA,29
"466","Wanderson (ZAG)","Atlético-PR","4,39",10,"1,95","0,00","0,00",11,NA,NA,4,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,16,1,22
"467","Wescley (MEI)","Ceará","4,23",9,"1,94","0,00","0,00",5,2,NA,NA,4,5,2,NA,NA,NA,NA,NA,1,NA,NA,13,1,18
"468","Raphael Alemão (ATA)","Paraná","3,40",5,"1,94","0,50","-0,14",3,NA,NA,NA,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"469","Marcelo Hermes (LAT)","Cruzeiro","4,00",7,"1,93","0,00","0,00",13,NA,NA,1,6,4,NA,NA,NA,NA,NA,NA,2,NA,NA,9,NA,29
"470","Léo Santos (ZAG)","Corinthians","1,72",5,"1,92","0,00","0,00",NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2
"471","Henrique Dourado (ATA)","Flamengo","10,70",15,"1,91","4,50","-0,29",3,4,NA,NA,23,7,2,NA,NA,NA,NA,1,3,NA,NA,21,6,9
"472","Flávio (MEI)","Bahia","3,35",8,"1,91","0,00","0,00",12,NA,NA,NA,6,1,1,NA,NA,NA,NA,NA,2,NA,NA,5,NA,4
"473","Michel Bastos (MEI)","Sport","4,03",11,"1,90","-0,80","-0,30",2,2,NA,NA,8,7,2,1,NA,NA,NA,NA,1,NA,NA,9,NA,22
"474","Michel  (MEI)","Grêmio","4,70",2,"1,90","0,00","0,00",3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"475","Fabinho (MEI)","Ceará","3,35",9,"1,89","0,00","0,00",14,NA,NA,NA,12,2,NA,NA,NA,NA,NA,NA,1,NA,NA,9,NA,17
"476","Samuel Xavier (LAT)","Ceará","3,04",9,"1,88","0,00","0,00",9,NA,1,2,19,1,NA,1,NA,NA,NA,1,3,NA,NA,16,1,18
"477","Rayan (ZAG)","Paraná","3,05",12,"1,88","0,00","0,00",18,NA,NA,1,12,5,1,NA,NA,NA,NA,NA,4,NA,NA,16,2,12
"478","Bruno Henrique (ATA)","Santos","9,56",13,"1,88","0,00","0,00",11,1,1,NA,18,12,2,NA,NA,NA,1,NA,2,NA,NA,21,3,17
"479","Shaylon (MEI)","São Paulo","3,00",6,"1,88","0,00","-1,12",NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,1,5
